video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
_yTnPnU696s,18.14.04,【大谷翔平】敵チームのファンにバットをあげるイケメンぶり,全力疾走,17,2018-04-14T00:59:38.000Z,3269,17,0,1
_yPDXiZaoCY,18.01.05,"下一站别离 28 | Next time, Together forever 28（于和伟、李小冉、邬君梅 领衔主演）",感谢订阅中剧独播,22,2018-04-30T16:00:07.000Z,68436,49,19,53
_YkM4EKIWRk,18.30.03,【阪神タイガース編】「実況パワフルプロ野球2018」対決動画,KONAMI公式,20,2018-03-29T05:24:13.000Z,215338,2171,67,639
_YkM4EKIWRk,18.30.03,【阪神タイガース編】「実況パワフルプロ野球2018」対決動画,KONAMI公式,20,2018-03-29T05:24:13.000Z,215338,2171,67,639
_Yg62LwZzdA,18.31.03,おしゃべりがしたい女神の唐突生配信　その３,《にじさんじ公式》モイラ,24,2018-03-30T17:39:11.000Z,34752,2069,24,21
_y4el28OwsQ,18.19.04,【TEL人生相談】事実の解釈がちがう　大迫恵美子　加藤諦三　2012-8-30,神回相談,25,2018-04-18T23:00:01.000Z,2418,5,6,2
_y2-Aj53sxw,18.18.02,"2018 NBA Celebrity All-Star Game - Full Game Highlights | Feb 16, 2018 | 2018 NBA All-Star Weekend",Ximo Pierto,17,2018-02-17T02:25:48.000Z,4355331,25117,1334,2101
_Xsc2cJIrQY,18.27.02,アクア用品 Charmとエディオン 開封 2018年2月,ch姫,15,2018-02-26T07:30:01.000Z,5704,0,0,26
_XOE61kFU8A,18.04.04,Deweni Inima | Episode 302 03rd April  2018,TV Derana,24,2018-04-03T15:30:01.000Z,386434,2587,307,830
_xM7vmpolm4,18.26.04,花のち晴れ　～花男　Next　Season～ 09巻 漫画,Animenist Loverukotan,1,2018-04-21T18:39:44.000Z,18660,31,15,4
_xLw5K3uhkg,18.22.03,【衝撃】古代エジプト人の奇妙な生活様式６選,電撃ランキング,25,2018-03-21T11:00:03.000Z,50130,669,34,245
_xLw5K3uhkg,18.22.03,【衝撃】古代エジプト人の奇妙な生活様式６選,電撃ランキング,25,2018-03-21T11:00:03.000Z,50130,669,34,245
_XjF1jp0nwQ,18.07.05,【テイルズ オブ ザ レイズ ミラージュ プリズン】2018年5月参戦キャラクター告知PV,876TV,20,2018-05-07T03:00:00.000Z,8580,0,0,0
_XjF1jp0nwQ,18.07.05,【テイルズ オブ ザ レイズ ミラージュ プリズン】2018年5月参戦キャラクター告知PV,876TV,20,2018-05-07T03:00:00.000Z,8580,0,0,0
_XjF1jp0nwQ,18.08.05,【テイルズ オブ ザ レイズ ミラージュ プリズン】2018年5月参戦キャラクター告知PV,876TV,20,2018-05-07T03:00:00.000Z,39872,0,0,0
_XbcII2Tf_g,18.06.03,【検証】弟とマリモ、どっちが歌上手いの？,MARIMO。〈マリモ。〉,24,2018-03-05T10:05:49.000Z,48872,1934,153,487
_wyz7jhb1O8,18.12.03,丸佳浩の確信盗塁が奇跡を起こすw,Baseball馬鹿チャンネル,17,2018-03-11T04:01:37.000Z,93130,156,195,94
_wSOgcYgGys,18.23.03,水曜日のダウンタウン 3月21日 対戦する2人がそれぞれ負けるよう指示された…ダブル八百長対決・第2弾,Dawood Kardooni,24,2018-03-21T17:33:23.000Z,66661,366,72,82
_wSOgcYgGys,18.23.03,水曜日のダウンタウン 3月21日 対戦する2人がそれぞれ負けるよう指示された…ダブル八百長対決・第2弾,Dawood Kardooni,24,2018-03-21T17:33:23.000Z,66661,366,72,82
_wPl0zCDpSc,18.20.03,TVアニメ『どろろ』ティザーPV,ツインエンジン,1,2018-03-19T12:00:06.000Z,95795,735,27,140
_wPl0zCDpSc,18.20.03,TVアニメ『どろろ』ティザーPV,ツインエンジン,1,2018-03-19T12:00:06.000Z,95795,735,27,140
_wPl0zCDpSc,18.21.03,TVアニメ『どろろ』ティザーPV,ツインエンジン,1,2018-03-19T12:00:06.000Z,269280,1672,69,384
_wpkCeZ7F9I,18.05.04,ひかれい復縁！ギリギリの質問してみた【Raine、ひかりんちょ】,【いじりネタ系youtuber】よりひと,2,2018-04-04T13:13:41.000Z,259743,9315,481,2121
_WmcVD45mbU,18.14.04,【MLB】大谷翔平メジャー初二塁打 4月14日 Shohei Ohtani Major First 2 base hit,Ryuto Home,17,2018-04-14T00:44:06.000Z,6560,0,0,0
_wMbFfUp4o4,18.12.05,ทุบโต๊ะข่าว:เปิดนาที “สันธนะ”น้ำตาคลอคุยผ่านรั้วบ้าน ห่วงลูกถูกคุมตัว-ลูกเชื่อพ่อโดนแกล้ง 11/05/61,AMARIN TVHD,25,2018-05-11T18:36:26.000Z,426585,1742,440,2591
_WgzDGuvNLA,18.11.02,ライブ中にファンが乱入！BIGBANGの対応が神すぎる！,gdixxgd2318,24,2018-02-10T15:10:12.000Z,17789,430,5,53
_WgzDGuvNLA,18.11.02,ライブ中にファンが乱入！BIGBANGの対応が神すぎる！,gdixxgd2318,24,2018-02-10T15:10:12.000Z,17789,430,5,53
_WB3vrRL8tc,18.07.03,着るバーレルなねこ。-Maru puts on the bucket.-,mugumogu,15,2018-03-07T00:03:44.000Z,13123,1131,10,118
_WB3vrRL8tc,18.07.03,着るバーレルなねこ。-Maru puts on the bucket.-,mugumogu,15,2018-03-07T00:03:44.000Z,13123,1131,10,118
_vXYt1zQLqA,18.08.02,バイキング 2018年2月7日 180207,バイキング 2018,23,2018-02-07T07:18:24.000Z,21744,27,38,6
_vXYt1zQLqA,18.08.02,バイキング 2018年2月7日 180207,バイキング 2018,23,2018-02-07T07:18:24.000Z,21744,27,38,6
_vXYt1zQLqA,18.08.02,バイキング 2018年2月7日 180207,バイキング 2018,23,2018-02-07T07:18:24.000Z,21744,27,38,6
_vXYt1zQLqA,18.08.02,バイキング 2018年2月7日 180207,バイキング 2018,23,2018-02-07T07:18:24.000Z,21744,27,38,6
_VuCOoybQlc,18.21.02,#859 Luffy Defeats Navarone's Unit 55 - Luffy destroys the Bridge !,Abood Abuzarqa1,1,2018-02-20T15:59:59.000Z,57597,329,14,42
_vmgIXa-G_I,18.30.03,アメトーーク コン   ビ芸人ホームルーム 2018年03月29日 180329,直撃LIVE グッディ !,22,2018-03-29T15:59:23.000Z,10113,21,4,3
_vmgIXa-G_I,18.30.03,アメトーーク コン   ビ芸人ホームルーム 2018年03月29日 180329,直撃LIVE グッディ !,22,2018-03-29T15:59:23.000Z,10113,21,4,3
_V5QRk_Mp9g,18.19.04,目指せ!!100万GOOD　第25話(1/2)【パチスロ　ベン・トー　～半額弁当争奪戦！】《虹ひかり》《五十嵐マリア》[ジャンバリ.TV][パチスロ][スロット],janbaritv,24,2018-04-18T03:00:00.000Z,89558,1493,263,165
_uYu5G0PhGA,18.09.03,【一発撮り】勝手に有名な曲のミュージックビデオ作っちゃった！！,アバンティーズ,24,2018-03-08T12:02:22.000Z,146854,5800,140,1005
_uYu5G0PhGA,18.09.03,【一発撮り】勝手に有名な曲のミュージックビデオ作っちゃった！！,アバンティーズ,24,2018-03-08T12:02:22.000Z,146854,5800,140,1005
_UYBVsaz9Pg,18.26.03,【乃木坂】卒後した伊藤万理華がサプライズ登場！【46時間TV】,のぎちゃんねる,22,2018-03-25T11:46:00.000Z,203132,1966,54,206
_UYBVsaz9Pg,18.26.03,【乃木坂】卒後した伊藤万理華がサプライズ登場！【46時間TV】,のぎちゃんねる,22,2018-03-25T11:46:00.000Z,203132,1966,54,206
_uxz-hlsiss,18.15.04,皐月賞　競馬展望　でけたぁ～,でけたーの先生2,23,2018-04-14T14:11:41.000Z,12326,103,43,33
_uxhfMft9T8,18.27.02,人の命を奪ってしまった4つのいたずら,アシタノワダイ,25,2018-02-26T09:15:33.000Z,268996,1255,240,501
_uxhfMft9T8,18.27.02,人の命を奪ってしまった4つのいたずら,アシタノワダイ,25,2018-02-26T09:15:33.000Z,268996,1255,240,501
_uxhfMft9T8,18.28.02,人の命を奪ってしまった4つのいたずら,アシタノワダイ,25,2018-02-26T09:15:33.000Z,545639,1739,397,639
_uViUeLZQhU,18.14.02,【2018フェブラリーＳ】絶対外せない二大血統‼（レース傾向・参考レース解説）,競馬オタク坂上明大,17,2018-02-12T21:56:35.000Z,12739,258,9,13
_UugvXuRw9s,18.19.02,大阪・ＪＲ京橋駅近くで刃物男　警官が発砲,SankeiNews,25,2018-02-18T06:25:49.000Z,44587,80,9,40
_us_tXQi7M0,18.23.04,अशोक दर्जीको बुवाले सुनाए पिडा: ८  बर्ष भयो घर बाट भागी हिड्थे अशोक - Ashok Darji Father,Canada Nepal,22,2018-04-22T08:40:25.000Z,247000,5076,348,482
_U6Ldl4Mxr8,18.02.03,Arsenal vs Manchester City 0-3 All Goals & Highlights Extended 2018,Pep Guardiola,22,2018-03-01T22:08:20.000Z,667235,2757,389,433
_U6Ldl4Mxr8,18.02.03,Arsenal vs Manchester City 0-3 All Goals & Highlights Extended 2018,Pep Guardiola,22,2018-03-01T22:08:20.000Z,667235,2757,389,433
_u3vJ7zTIs0,18.03.04,【実験】メントスコーラにさらにメントス入れまくったらどうなる？,おるたなメイキング,23,2018-04-02T12:00:06.000Z,72070,1133,266,127
_-u1JB02r-A,18.07.05,平尾容疑者　３週間の逃走生活…明らかに,Japan News and Discussion,25,2018-05-01T22:13:10.000Z,7673,13,9,7
_tQ0lqohnqU,18.18.04,宝塚音楽学校で入学式　難関くぐり抜け晴れの式,SankeiNews,25,2018-04-17T03:24:17.000Z,15138,89,15,17
_TM_GRv-0FY,18.09.02,【進撃の巨人 漫画】最新 １０２話 後の祭り,アニ・アッカーマン,22,2018-02-08T17:35:26.000Z,7331,71,1,32
_TM_GRv-0FY,18.09.02,【進撃の巨人 漫画】最新 １０２話 後の祭り,アニ・アッカーマン,22,2018-02-08T17:35:26.000Z,7331,71,1,32
_tjVER3BDW8,18.09.02,Toge Toge Bon Bons (vegan) ☆ 黒糖シークワーサートゲトゲボンボンの作り方,Peaceful Cuisine,26,2018-02-09T01:46:05.000Z,11028,840,8,59
_tjVER3BDW8,18.09.02,Toge Toge Bon Bons (vegan) ☆ 黒糖シークワーサートゲトゲボンボンの作り方,Peaceful Cuisine,26,2018-02-09T01:46:05.000Z,11028,840,8,59
_-TjhhK0Cc8,18.02.06,値段はいくら？悪のサイヤ人と孫悟空（身勝手の極み）にケチな店長から高額査定でた！！,ヒカル（Hikaru）,24,2018-06-01T08:07:04.000Z,502515,5765,3023,867
_-TjhhK0Cc8,18.02.06,値段はいくら？悪のサイヤ人と孫悟空（身勝手の極み）にケチな店長から高額査定でた！！,ヒカル（Hikaru）,24,2018-06-01T08:07:04.000Z,502515,5765,3023,867
_tE8kk4sbHU,18.05.06,家庭で簡単にキムチ作ってみよう〜【完成編】,NOBLEMAN【ノーブルマン】,24,2018-06-04T09:35:24.000Z,104061,3588,203,661
_tE8kk4sbHU,18.05.06,家庭で簡単にキムチ作ってみよう〜【完成編】,NOBLEMAN【ノーブルマン】,24,2018-06-04T09:35:24.000Z,104061,3588,203,661
_tDxml-pS_U,18.03.05,5/2ファナティックを迷子にさせておいて、イジりまくるつば九郎withドアラ（きょうのひとこと）,つばめンティンーtsubamentienー,17,2018-05-02T09:36:50.000Z,12438,94,3,14
_tdSSr3zvqE,18.27.02,【宇野昌磨】エキシビジョンで突然人気急上昇！？海外女性ファンを虜にし、ファン感激の声が止まらない！#Shomauno,衝撃感動する話,25,2018-02-26T10:12:05.000Z,15378,62,13,0
_t0Zmdh6f6o,18.04.04,意識高い系YouTuber【キズナアイ】プレミアムな心構えに密着！,A.I.Channel,24,2018-04-03T10:00:06.000Z,121469,5288,134,1048
_svMK35fIk8,18.13.05,【簡単レシピ】～日本の朝ごはん～ワカメの味噌汁とベーコンエッグに納豆を添えて【岡奈なな子】Japanese breakfast,岡奈 なな子,22,2018-05-12T09:30:01.000Z,47413,1137,69,382
_ssNKbRq9L0,18.26.03,「宇野昌磨より５０ポイント高くてどんな気分？」に対してのネイサン・チェンの回答。世界選手権後の記者会見に感動…【Men Free Skating Press Conference】,Riko,24,2018-03-25T17:30:16.000Z,28307,210,32,39
_ssNKbRq9L0,18.26.03,「宇野昌磨より５０ポイント高くてどんな気分？」に対してのネイサン・チェンの回答。世界選手権後の記者会見に感動…【Men Free Skating Press Conference】,Riko,24,2018-03-25T17:30:16.000Z,28307,210,32,39
_sRQjP3Knfs,18.07.04,WANIMA /「シグナル」 covered by LambSoars & 恭一郎,恭チャンネル,24,2018-04-06T11:06:14.000Z,101057,4666,152,871
_SMLevAsR1I,18.10.05,内川聖一2000本安打達成！2000本への道のり,douga channel,24,2018-05-09T14:23:20.000Z,118897,500,35,400
_SFI9nl8b9g,18.13.03,Chu Bin và Châu Khải Phong bóc mẽ sự thật về giọng hát của Hoa Vinh,Video Hot Facebook,22,2018-03-05T14:56:20.000Z,506018,3101,478,788
_SFI9nl8b9g,18.14.03,Chu Bin và Châu Khải Phong bóc mẽ sự thật về giọng hát của Hoa Vinh,Video Hot Facebook,22,2018-03-05T14:56:20.000Z,867589,4634,785,1114
_-SeQD22Csc,18.20.04,『GODZILLA 決戦機動増殖都市』予告,TOHO animation チャンネル,1,2018-04-19T09:00:01.000Z,176293,0,0,261
_S8RQT-iXjI,18.15.04,馬好王国　UmazuKingdom　4月14日,KBS Chanel,24,2018-04-14T20:15:33.000Z,3538,10,5,0
_S8RQT-iXjI,18.15.04,馬好王国　UmazuKingdom　4月14日,KBS Chanel,24,2018-04-14T20:15:33.000Z,3538,10,5,0
_s21PPM2hUI,18.05.05,『獣道』Love and Other Cults 日本映画フル2018,Mary Cordova,22,2018-04-27T06:50:42.000Z,8050,35,2,0
_s21PPM2hUI,18.05.05,『獣道』Love and Other Cults 日本映画フル2018,Mary Cordova,22,2018-04-27T06:50:42.000Z,8050,35,2,0
_RwWPGMz4c4,18.24.02,レペゼン地球福岡live福岡事変,レペゼン地球LOVE君,22,2018-02-23T19:21:06.000Z,20814,268,45,42
_RwWPGMz4c4,18.24.02,レペゼン地球福岡live福岡事変,レペゼン地球LOVE君,22,2018-02-23T19:21:06.000Z,20814,268,45,42
_rvNIpIG4us,18.06.06,すぐキレるポメラニアン70　お父さんとコタの不思議な関係,通山まさこ,15,2018-06-06T11:01:48.000Z,32322,0,0,176
_rvNIpIG4us,18.06.06,すぐキレるポメラニアン70　お父さんとコタの不思議な関係,通山まさこ,15,2018-06-06T11:01:48.000Z,32322,0,0,176
_rvNIpIG4us,18.07.06,すぐキレるポメラニアン70　お父さんとコタの不思議な関係,通山まさこ,15,2018-06-06T11:01:48.000Z,70209,0,0,228
_rvNIpIG4us,18.07.06,すぐキレるポメラニアン70　お父さんとコタの不思議な関係,通山まさこ,15,2018-06-06T11:01:48.000Z,70209,0,0,228
_RL7CyuVDP4,18.22.03,[R6S海外ニュース] Y3S2 イタリアの新オペレーター リークまとめ,R6S海外ニュース,20,2018-03-21T07:54:48.000Z,73879,1355,79,613
_RL7CyuVDP4,18.22.03,[R6S海外ニュース] Y3S2 イタリアの新オペレーター リークまとめ,R6S海外ニュース,20,2018-03-21T07:54:48.000Z,73879,1355,79,613
_rAdV5DjSDQ,18.05.06,"WANTED SA RADYO FULL EPISODE | June 4, 2018",Raffy Tulfo in Action,25,2018-06-04T10:09:18.000Z,141110,2127,213,1690
_R5rm3gFNBM,18.13.05,平ジェネFINALでの石動惣一【仮面ライダービルド】,エボルエボルト,1,2018-05-12T14:53:51.000Z,245122,1443,63,266
_R5rm3gFNBM,18.13.05,平ジェネFINALでの石動惣一【仮面ライダービルド】,エボルエボルト,1,2018-05-12T14:53:51.000Z,245122,1443,63,266
_Qyy6CuaK2Y,18.04.05,【新事実】山口の事件発覚 前日のNHK番組収録での“ある行動”が不気味すぎると新たにスタッフが明かし「やはり病気か」の声…【TOKIO】,議論系チャンネル 「これって、どう思う?」,25,2018-05-03T05:49:16.000Z,90659,0,0,19
_Qyy6CuaK2Y,18.04.05,【新事実】山口の事件発覚 前日のNHK番組収録での“ある行動”が不気味すぎると新たにスタッフが明かし「やはり病気か」の声…【TOKIO】,議論系チャンネル 「これって、どう思う?」,25,2018-05-03T05:49:16.000Z,90659,0,0,19
_QPCvlvErV4,18.11.02,【競馬予想】 共同通信杯 2018 最終本予想,競馬少年ヨシヒサ,24,2018-02-10T11:17:06.000Z,12549,177,32,0
_QIYz3Dpr-c,18.28.05,サイズの合わない金や吐く言葉は お前をみすぼらしくするだけだぞ。,VAMBIヴァンビ,24,2018-05-27T12:35:59.000Z,68174,2103,85,945
_qhP8d3XX80,18.15.04,【 ドラレコ 】パトカーの前で衝突事故,ren_channelレンチャンネル,2,2018-04-13T09:29:16.000Z,74156,91,203,112
_qhP8d3XX80,18.15.04,【 ドラレコ 】パトカーの前で衝突事故,ren_channelレンチャンネル,2,2018-04-13T09:29:16.000Z,74156,91,203,112
_qhP8d3XX80,18.16.04,【 ドラレコ 】パトカーの前で衝突事故,ren_channelレンチャンネル,2,2018-04-13T09:29:16.000Z,156970,153,290,163
_QgGyoQliZs,18.18.04,月曜から夜ふかし【人情味あふれる江戸川区を調査／街行く人のお仕事を聞く！】2018年04月16日,ZonaCatHD,22,2018-04-16T17:28:45.000Z,47439,99,26,38
_qArcuh9L-I,18.27.05,《创造 101》完整版：[第 6 期]二次公演燃！宣仪盐系舞蹈，孟美岐队跳《忐忑》 导师团变“101版F4” ，吕小雨飞天舞Ella兴奋脱鞋,腾讯视频TencentVideo,24,2018-05-26T12:03:52.000Z,667436,5345,347,4271
_PNyUeM-K0Q,18.02.03,宝塚音楽学校104期生卒業式,SankeiNews,25,2018-03-01T05:43:12.000Z,8071,33,7,3
_pi08tZPdJs,18.16.04,【乃木坂46】能條愛未が文春の突撃に感じの悪い対応をみせる動画【シートベルトの着用はお忘れなく】,マナーツ・ブスモント1世,22,2018-04-15T20:11:34.000Z,2509,30,8,42
_pi08tZPdJs,18.16.04,【乃木坂46】能條愛未が文春の突撃に感じの悪い対応をみせる動画【シートベルトの着用はお忘れなく】,マナーツ・ブスモント1世,22,2018-04-15T20:11:34.000Z,2509,30,8,42
_P3CCs8QzEQ,18.18.05,JADE「NEW STYLE WGN」篇 30秒,本田技研工業株式会社 (Honda),2,2018-05-17T02:53:56.000Z,124696,602,14,145
_P3CCs8QzEQ,18.18.05,JADE「NEW STYLE WGN」篇 30秒,本田技研工業株式会社 (Honda),2,2018-05-17T02:53:56.000Z,124696,602,14,145
_OzGX_mNP7I,18.02.05,子猫が助けてと玄関の中に入って来た！何とか助けてあげたいです,Afro Blue,15,2018-05-01T08:00:05.000Z,14408,801,5,72
_oGl1rA0258,18.06.05,外ジェンガ,夕闇に誘いし漆黒の天使達,24,2018-05-05T12:00:03.000Z,55637,2007,40,629
_NWs7ntMRBA,18.14.04,[OFFICIAL VIDEO] Perfect - Pentatonix,PTXofficial,10,2018-04-13T14:00:12.000Z,1280743,116842,1563,7247
_nR9A-SAfOE,18.12.02,[No car no life] SUPER GT+「メーカーチューニングカー徹底検証」,SUPER GT PLUS,2,2018-02-11T18:00:07.000Z,3454,34,6,7
_nQcVqvcedg,18.09.05,まーさんのOFF会,まーさんガレージ/Ma-san Garage,2,2018-05-08T08:30:11.000Z,32639,573,26,83
_NnYm-z4hGc,18.12.02,痛烈！ 目の覚めるような弾丸ライナー本塁打集,野球狂 full jun 2,22,2018-02-11T06:10:50.000Z,7220,49,7,34
_NIULCv8yMc,18.25.04,泰葉からのお知らせです,泰葉エンターテイメント,10,2018-04-23T22:32:07.000Z,105447,129,5083,0
_NHrL7hkf6o,18.12.02,オーブン無しで作れる簡単!生チョコミニタルト♪,cook kafemaru,26,2018-02-11T11:23:43.000Z,90628,4446,29,256
_NhdTq_mhr0,18.21.02,【スピードスケート】渡邉啓太選手 北朝鮮選手の妨害を受ける 平昌オリンピック,新新山寺 ちんげ,22,2018-02-20T11:26:22.000Z,11885,12,18,22
_nBgbT5kf8o,18.04.05,乃木坂46 強制終了まとめ,kento kanai,24,2018-05-03T07:12:53.000Z,183110,1461,59,215
_nBgbT5kf8o,18.04.05,乃木坂46 強制終了まとめ,kento kanai,24,2018-05-03T07:12:53.000Z,183110,1461,59,215
_N2kDoZlK-w,18.21.02,ショートトラックで北朝鮮の選手が日本選手に妨害行為,概要欄TV,22,2018-02-20T11:16:45.000Z,47656,31,71,49
_N2kDoZlK-w,18.21.02,ショートトラックで北朝鮮の選手が日本選手に妨害行為,概要欄TV,22,2018-02-20T11:16:45.000Z,47656,31,71,49
_N2kDoZlK-w,18.22.02,ショートトラックで北朝鮮の選手が日本選手に妨害行為,概要欄TV,22,2018-02-20T11:16:45.000Z,155343,70,266,176
_mxGrCqUDlw,18.23.03,[SEVENTEEN - Just do it] Special Stage | M COUNTDOWN 180322 EP.563,Mnet K-POP,24,2018-03-22T10:25:54.000Z,153907,14998,210,885
_mxGrCqUDlw,18.23.03,[SEVENTEEN - Just do it] Special Stage | M COUNTDOWN 180322 EP.563,Mnet K-POP,24,2018-03-22T10:25:54.000Z,153907,14998,210,885
_mRnh2T99Rc,18.01.04,新生のらきゃっと前半 side のらきゃっと,のらきゃっとチャンネル,24,2018-03-31T11:04:01.000Z,60096,4354,58,715
_mm5xztQjTk,18.03.05,ワイドナショー【山口達也・ハリル会見ほか】2018年4月29日 高画質,動画倉庫,24,2018-04-29T16:20:49.000Z,16414,29,17,1
_mm5xztQjTk,18.03.05,ワイドナショー【山口達也・ハリル会見ほか】2018年4月29日 高画質,動画倉庫,24,2018-04-29T16:20:49.000Z,16414,29,17,1
_mLQjUIxLfM,18.19.04,Show Champion EP.266 TWICE - What is Love?,ALL THE K-POP,24,2018-04-18T12:01:17.000Z,943141,37156,1545,2407
_Mjph45AzPg,18.03.04,【Front Japan 桜】新聞社と放送法4条撤廃 / 現実乖離の再生可能エネルギー派 / 天皇皇后両陛下与那国島行幸啓 / 映画『きみへの距離、1万キロ』[桜H30/4/2],SakuraSoTV,25,2018-04-02T12:00:03.000Z,14677,255,14,43
_Mjph45AzPg,18.03.04,【Front Japan 桜】新聞社と放送法4条撤廃 / 現実乖離の再生可能エネルギー派 / 天皇皇后両陛下与那国島行幸啓 / 映画『きみへの距離、1万キロ』[桜H30/4/2],SakuraSoTV,25,2018-04-02T12:00:03.000Z,14677,255,14,43
_mIt7fgUs9g,18.03.05,TOKIO メンバー 謝罪 会見 ① Tatsuya Yamaguchi,M Hide,22,2018-05-02T06:43:50.000Z,625588,1115,290,1548
_mIt7fgUs9g,18.03.05,TOKIO メンバー 謝罪 会見 ① Tatsuya Yamaguchi,M Hide,22,2018-05-02T06:43:50.000Z,625588,1115,290,1548
_mIt7fgUs9g,18.04.05,TOKIO メンバー 謝罪 会見 ① Tatsuya Yamaguchi,M Hide,22,2018-05-02T06:43:50.000Z,660408,1153,312,1606
_MfVpGaUhYQ,18.09.02,のせ猫 x みかんの皮帽子　180209,かご猫 Ｂｌｏｇ,15,2018-02-09T01:00:03.000Z,2524,248,5,27
_MfVpGaUhYQ,18.09.02,のせ猫 x みかんの皮帽子　180209,かご猫 Ｂｌｏｇ,15,2018-02-09T01:00:03.000Z,2524,248,5,27
_mcutWbpQEM,18.05.06,DA PUMP・ISSAが「ダサかっこいいMV」【U.S.A.】の魅力を語る,oricon,24,2018-06-03T21:00:01.000Z,70772,797,25,122
_M7IDbfMgzU,18.02.06,ワンピース906－日本のフルの本当,スカッとする話,1,2018-06-01T14:51:12.000Z,208146,437,186,578
_M7IDbfMgzU,18.02.06,ワンピース906－日本のフルの本当,スカッとする話,1,2018-06-01T14:51:12.000Z,208146,437,186,578
_M7IDbfMgzU,18.03.06,ワンピース906－日本のフルの本当,スカッとする話,1,2018-06-01T14:51:12.000Z,404418,661,367,1003
_LzHDZsKR9I,18.07.05,乃木坂46show OPコント 生駒×高山,高山一実応援ch / かずみん動画まとめ,22,2018-05-06T21:18:56.000Z,4399,160,2,19
_LrlUzFFIrQ,18.10.02,教えて！ニュースライブ 正義のミカタ 2018年2月10日 180210 生中継！平昌五輪のナゾ▽米露“冷戦”再び!？ LIVE,そこまで言って委員会NP,22,2018-02-10T02:26:59.000Z,25534,43,32,5
_LrlUzFFIrQ,18.10.02,教えて！ニュースライブ 正義のミカタ 2018年2月10日 180210 生中継！平昌五輪のナゾ▽米露“冷戦”再び!？ LIVE,そこまで言って委員会NP,22,2018-02-10T02:26:59.000Z,25534,43,32,5
_lPQdbLE3FA,18.02.04,取りきれずヤメってどこまで伸びちゃうの？,パチスロ必勝ガイド公式,24,2018-04-01T11:29:49.000Z,4933,8,25,5
_LEyno5IxlI,18.28.03,Trực Tiếp VietNam vs Jordan Vòng Loại Asian cup 2019 27/3,WorldCup 2018,17,2018-03-27T18:03:01.000Z,1543092,7751,787,212
_LEyno5IxlI,18.28.03,Trực Tiếp VietNam vs Jordan Vòng Loại Asian cup 2019 27/3,WorldCup 2018,17,2018-03-27T18:03:01.000Z,1543092,7751,787,212
_L58zomsaAY,18.17.04,【DHC】4/17(火) 百田尚樹×坂東忠信×居島一平【虎ノ門ニュース】,DHCテレビ,24,2018-04-17T01:32:37.000Z,109304,2144,70,0
_l_rzgYzdss,18.18.04,[漫画動画]  真実の恋  第03巻 - ComicWalker,ComicWalker,1,2018-04-17T05:08:41.000Z,11696,26,5,3
_KxDbM-JbPk,18.19.02,柴犬小春　【検証】キャベツの茹で汁シャッフル選手権～。,Kohachannel,15,2018-02-18T12:15:38.000Z,20488,463,20,149
_KsnjzvMQq4,18.19.04,茶トラ枕　Cat pillow　2018#2,かご猫 Ｂｌｏｇ,15,2018-04-19T01:00:01.000Z,3018,301,0,37
_kr6uTyj-nQ,18.03.04,阪神 巨人 中日 金村義明の野球漫談 2018年04月02日,おもしろラジオ２,17,2018-04-02T10:19:01.000Z,6166,24,6,9
_KOKTrd2qbg,18.11.02,【大食い】【デカ盛り】栃木県にあるデカ盛りのとんかつ屋さん‼️【MAX鈴木】【マックス鈴木】,MAX鈴木 TV,24,2018-02-10T11:01:09.000Z,42246,444,106,92
_k4WYKx6M40,18.29.05,バンドのガキ「俺らの音楽を理解できないクソジジイは出てけ！」俺「演奏止めろ」スタッフ「音声切りました」ガキ「えっ」,キニナル2chch,24,2018-05-28T13:00:06.000Z,21020,74,97,37
_k4WYKx6M40,18.29.05,バンドのガキ「俺らの音楽を理解できないクソジジイは出てけ！」俺「演奏止めろ」スタッフ「音声切りました」ガキ「えっ」,キニナル2chch,24,2018-05-28T13:00:06.000Z,21020,74,97,37
_K4EQAlt3aw,18.09.03,VS嵐 2018年3月1日 180308【知念侑李＆中川大志の超絶崖登り！特別企画バラ嵐で奇跡の珍回答連発！】LIVE,HD VS嵐,20,2018-03-08T11:44:04.000Z,25325,63,14,10
_K4EQAlt3aw,18.09.03,VS嵐 2018年3月1日 180308【知念侑李＆中川大志の超絶崖登り！特別企画バラ嵐で奇跡の珍回答連発！】LIVE,HD VS嵐,20,2018-03-08T11:44:04.000Z,25325,63,14,10
_JU8-2cAbbY,18.19.03,今市隆二が山下健二郎を語る＊三代目J Soul Brothers,M M,24,2018-03-18T22:06:42.000Z,4651,81,6,3
_JU8-2cAbbY,18.19.03,今市隆二が山下健二郎を語る＊三代目J Soul Brothers,M M,24,2018-03-18T22:06:42.000Z,4651,81,6,3
_jjvGFp_XG8,18.29.04,大谷翔平の衝撃HRにヤンキースファンも手の平返し！Yankees fan must admit Shohei Ohtani!!,エンタメDEEP,24,2018-04-28T07:36:10.000Z,166027,314,255,34
_j9LdBlsuz4,18.20.02,DVD5月2日からリリース決定！ジョン・ヨンファ（CNBLUE）主演「恋するパッケージツアー～パリから始まる最高の恋～」,NBCUniversal Entertainment,1,2018-02-20T00:50:41.000Z,3789,172,3,5
